,Symbol,Name,Buy,Analyst
2505,BOX,Box Inc. Class A Common Stock,1,Buy
2506,BP,BP p.l.c. Common Stock,1,Buy
2507,BR,Broadridge Financial Solutions Inc. Common Stock,1,Buy
2508,BRCC,BRC Inc. Class A Common Stock,1,Buy
2509,BRFS,BRF S.A.,1,Buy
2510,BRO,Brown & Brown Inc. Common Stock,1,Buy
2511,BRSP,BrightSpire Capital Inc. Class A Common Stock,1,Buy
2512,BSAC,Banco Santander - Chile ADS,1,Buy
2513,BSBR,Banco Santander Brasil SA American Depositary Shares each representing one unit,1,Buy
2514,BSIG,BrightSphere Investment Group Inc. Common Stock,1,Buy
2515,BTI,British American Tobacco  Industries p.l.c. Common Stock ADR,1,Buy
2516,BV,BrightView Holdings Inc. Common Stock,1,Buy
2517,BX,Blackstone Inc. Common Stock,1,Buy
2518,BXMT,Blackstone Mortgage Trust Inc. Common Stock,1,Buy
2519,BXP,BXP Inc. Common Stock,1,Buy
2520,BY,Byline Bancorp Inc. Common Stock,1,Buy
2521,BYD,Boyd Gaming Corporation Common Stock,1,Buy
2522,BYON,Beyond Inc. Common Stock,1,Buy
2523,CABO,Cable One Inc. Common Stock,1,Buy
2524,CAE,CAE Inc. Ordinary Shares,1,Buy
2525,CAG,ConAgra Brands Inc. Common Stock,1,Buy
2526,CAH,Cardinal Health Inc. Common Stock,1,Buy
2527,CAL,Caleres Inc. Common Stock,1,Buy
2528,CAT,Caterpillar Inc. Common Stock,1,Buy
2529,CAVA,CAVA Group Inc. Common Stock,1,Buy
2530,CB,Chubb Limited  Common Stock,1,Buy
2531,CBRE,CBRE Group Inc Common Stock Class A,1,Buy
2532,CBT,Cabot Corporation Common Stock,1,Buy
2533,CBU,Community Financial System Inc. Common Stock,1,Buy
2534,CC,Chemours Company (The) Common Stock,1,Buy
2535,CCI,Crown Castle Inc. Common Stock,1,Buy
2536,CCO,Clear Channel Outdoor Holdings Inc. Common Stock,1,Buy
2537,CE,Celanese Corporation Common Stock,1,Buy
2538,CF,CF Industries Holdings Inc. Common Stock,1,Buy
2539,CFR,Cullen/Frost Bankers Inc. Common Stock,1,Buy
2540,CHCT,Community Healthcare Trust Incorporated Common Stock,1,Buy
2541,CHD,Church & Dwight Company Inc. Common Stock,1,Buy
2542,CHH,Choice Hotels International Inc. Common Stock,1,Buy
2543,CHMI,Cherry Hill Mortgage Investment Corporation Common Stock,1,Buy
2544,CHPT,ChargePoint Holdings Inc. Common Stock,1,Buy
2545,CHWY,Chewy Inc. Class A Common Stock,1,Buy
2546,CIG,Comp En De Mn Cemig ADS American Depositary Shares,1,Buy
2547,CIM,Chimera Investment Corporation Common Stock,1,Buy
2548,CINT,CI&T Inc Class A Common Shares,1,Buy
2549,CIO,City Office REIT Inc. Common Stock,1,Buy
2550,CLVT,Clarivate Plc Ordinary Shares,1,Buy
2551,CM,Canadian Imperial Bank of Commerce Common Stock,1,Buy
2552,CMA,Comerica Incorporated Common Stock,1,Buy
2553,CMBT,CMB.TECH NV Ordinary Shares,1,Buy
2554,CMI,Cummins Inc. Common Stock,1,Buy
2555,CMP,Compass Minerals Intl Inc Common Stock,1,Buy
2556,CNC,Centene Corporation Common Stock,1,Buy
2557,CNH,CNH Industrial N.V. Common Shares,1,Buy
2558,CNI,Canadian National Railway Company Common Stock,1,Buy
2559,CNK,Cinemark Holdings Inc Cinemark Holdings Inc. Common Stock,1,Buy
2560,CNMD,CONMED Corporation Common Stock,1,Buy
2561,CNO,CNO Financial Group Inc. Common Stock,1,Buy
2562,CNP,CenterPoint Energy Inc (Holding Co) Common Stock,1,Buy
2563,CNQ,Canadian Natural Resources Limited Common Stock,1,Buy
2564,COF,Capital One Financial Corporation Common Stock,1,Buy
2565,COMP,Compass Inc. Class A Common Stock,1,Buy
2566,COOK,Traeger Inc. Common Stock,1,Buy
2567,COTY,Coty Inc. Class A Common Stock,1,Buy
2568,CPF,Central Pacific Financial Corp New,1,Buy
2569,CPK,Chesapeake Utilities Corporation Common Stock,1,Buy
2570,CPRI,Capri Holdings Limited Ordinary Shares,1,Buy
2571,CPT,Camden Property Trust Common Stock,1,Buy
2572,CRL,Charles River Laboratories International Inc. Common Stock,1,Buy
2573,CRS,Carpenter Technology Corporation Common Stock,1,Buy
2574,CSAN,Cosan S.A. ADS,1,Buy
2575,CSR,D/B/A Centerspace Common Stock,1,Buy
2576,CTLT,Catalent Inc. Common Stock,1,Buy
2577,CTRI,Centuri Holdings Inc. Common Stock,1,Buy
2578,CTV,Innovid Corp. Common Stock,1,Buy
2579,CUBE,CubeSmart Common Shares,1,Buy
2580,CUBI,Customers Bancorp Inc Common Stock,1,Buy
2581,CUZ,Cousins Properties Incorporated Common Stock,1,Buy
2582,CVNA,Carvana Co. Class A Common Stock,1,Buy
2583,CWK,Cushman & Wakefield plc Ordinary Shares,1,Buy
2584,CWT,California Water Service Group Common Stock,1,Buy
2585,CX,Cemex S.A.B. de C.V. Sponsored ADR,1,Buy
2586,CXM,Sprinklr Inc. Class A Common Stock,1,Buy
2587,CXW,CoreCivic Inc. Common Stock,1,Buy
2588,CYH,Community Health Systems Inc. Common Stock,1,Buy
2589,D,Dominion Energy Inc. Common Stock,1,Buy
2590,DAC,Danaos Corporation Common Stock,1,Buy
2591,DB,Deutsche Bank AG Common Stock,1,Buy
2592,DCI,Donaldson Company Inc. Common Stock,1,Buy
2593,DDD,3D Systems Corporation Common Stock,1,Buy
2594,DDL,Dingdong (Cayman) Limited American Depositary Shares (each two representing three Ordinary Shares),1,Buy
2595,DEI,Douglas Emmett Inc. Common Stock,1,Buy
2596,DEO,Diageo plc Common Stock,1,Buy
2597,DFH,Dream Finders Homes Inc. Class A Common Stock,1,Buy
2598,DFS,Discover Financial Services Common Stock,1,Buy
2599,DG,Dollar General Corporation Common Stock,1,Buy
2600,DGX,Quest Diagnostics Incorporated Common Stock,1,Buy
2601,DHI,D.R. Horton Inc. Common Stock,1,Buy
2602,DIN,Dine Brands Global Inc. Common Stock,1,Buy
2603,DINO,HF Sinclair Corporation Common Stock,1,Buy
2604,DKS,Dick's Sporting Goods Inc Common Stock,1,Buy
2605,DNB,Dun & Bradstreet Holdings Inc. Common Stock,1,Buy
2606,DOCN,DigitalOcean Holdings Inc. Common Stock,1,Buy
2607,DOCS,Doximity Inc. Class A Common Stock,1,Buy
2608,DOLE,Dole plc Ordinary Shares,1,Buy
2609,DOUG,Douglas Elliman Inc. Common Stock,1,Buy
2610,DOW,Dow Inc. Common Stock ,1,Buy
2611,DQ,DAQO New Energy Corp. American Depositary Shares each representing five ordinary shares,1,Buy
2612,DRH,Diamondrock Hospitality Company Common Stock,1,Buy
2613,DTM,DT Midstream Inc. Common Stock ,1,Buy
2614,DVA,DaVita Inc. Common Stock,1,Buy
2615,E,ENI S.p.A. Common Stock,1,Buy
2616,EARN,Ellington Credit Company Common Shares of Beneficial Interest,1,Buy
2617,EAT,Brinker International Inc. Common Stock,1,Buy
2618,EB,Eventbrite Inc. Class A Common Stock,1,Buy
2619,EBS,Emergent BioSolutions Inc. Common Stock,1,Buy
2620,ECC           ,Eagle Point Credit Company Inc. Common Stock,1,Buy
2621,ECL,Ecolab Inc. Common Stock,1,Buy
2622,EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares,1,Buy
2623,EDR,Endeavor Group Holdings Inc. Class A Common Stock,1,Buy
2624,EE,Excelerate Energy Inc. Class A Common Stock,1,Buy
2625,EG,Everest Group Ltd. Common Stock,1,Buy
2626,EGO,Eldorado Gold Corporation Ordinary Shares,1,Buy
2627,EIG,Employers Holdings Inc Common Stock,1,Buy
2628,EL,Estee Lauder Companies Inc. (The) Common Stock,1,Buy
2629,ELAN,Elanco Animal Health Incorporated Common Stock,1,Buy
2630,ELME,Elme Communities Common Stock,1,Buy
2631,ELS,Equity Lifestyle Properties Inc. Common Stock,1,Buy
2632,EME,EMCOR Group Inc. Common Stock,1,Buy
2633,EMN,Eastman Chemical Company Common Stock,1,Buy
2634,ENB,Enbridge Inc Common Stock,1,Buy
2635,ENFN,Enfusion Inc. Class A Common Stock,1,Buy
2636,ENIC,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock),1,Buy
2637,ENLC,EnLink Midstream LLC Common Units representing Limited Partner Interests,1,Buy
2638,ENR,Energizer Holdings Inc. Common Stock,1,Buy
2639,ENS,EnerSys Common Stock,1,Buy
2640,EPAC,Enerpac Tool Group Corp. Common Stock,1,Buy
2641,EPAM,EPAM Systems Inc. Common Stock,1,Buy
2642,EPC,Edgewell Personal Care Company Common Stock,1,Buy
2643,EPR,EPR Properties Common Stock,1,Buy
2644,EQBK,Equity Bancshares Inc. Class A Common Stock,1,Buy
2645,EQR,Equity Residential Common Shares of Beneficial Interest,1,Buy
2646,ES,Eversource Energy (D/B/A) Common Stock,1,Buy
2647,ESE,ESCO Technologies Inc. Common Stock,1,Buy
2648,ESS,Essex Property Trust Inc. Common Stock,1,Buy
2649,EVR,Evercore Inc. Class A Common Stock,1,Buy
2650,EVTC,Evertec Inc. Common Stock,1,Buy
2651,EVTL,Vertical Aerospace Ltd. Ordinary Shares,1,Buy
2652,EW,Edwards Lifesciences Corporation Common Stock,1,Buy
2653,EXR,Extra Space Storage Inc Common Stock,1,Buy
2654,F,Ford Motor Company Common Stock,1,Buy
2655,FAF,First American Corporation (New) Common Stock,1,Buy
2656,FBIN,Fortune Brands Innovations Inc. Common Stock,1,Buy
2657,FBK,FB Financial Corporation Common Stock,1,Buy
2658,FBP,First BanCorp. New Common Stock,1,Buy
2659,FCF,First Commonwealth Financial Corporation Common Stock,1,Buy
2660,FCPT,Four Corners Property Trust Inc. Common Stock,1,Buy
2661,FE,FirstEnergy Corp. Common Stock,1,Buy
2662,FFWM,First Foundation Inc. Common Stock,1,Buy
2663,FHI,Federated Hermes Inc. Common Stock,1,Buy
2664,FHN,First Horizon Corporation Common Stock,1,Buy
2665,FIHL,Fidelis Insurance Holdings Limited Common Shares,1,Buy
2666,FIS,Fidelity National Information Services Inc. Common Stock,1,Buy
2667,FIX,Comfort Systems USA Inc. Common Stock,1,Buy
2668,FLS,Flowserve Corporation Common Stock,1,Buy
2669,FMC,FMC Corporation Common Stock,1,Buy
2670,FMX,Fomento Economico Mexicano S.A.B. de C.V. Common Stock,1,Buy
2671,FN,Fabrinet Ordinary Shares,1,Buy
2672,FND,Floor & Decor Holdings Inc. Common Stock,1,Buy
2673,FNF,FNF Group of Fidelity National Financial Inc. Common Stock,1,Buy
2674,FNV,Franco-Nevada Corporation,1,Buy
2675,FR,First Industrial Realty Trust Inc. Common Stock,1,Buy
2676,FRGE,Forge Global Holdings Inc. Common Stock,1,Buy
2677,FSK,FS KKR Capital Corp. Common Stock,1,Buy
2678,FSM,Fortuna Mining Corp. Common Shares,1,Buy
2679,FSS,Federal Signal Corporation Common Stock,1,Buy
2680,FUBO,fuboTV Inc. Common Stock,1,Buy
2681,FUL,H. B. Fuller Company Common Stock,1,Buy
2682,G,Genpact Limited Common Stock,1,Buy
2683,GAP,Gap Inc. (The) Common Stock,1,Buy
2684,GATO,Gatos Silver Inc. Common Stock,1,Buy
2685,GBCI,Glacier Bancorp Inc. Common Stock,1,Buy
2686,GBX,Greenbrier Companies Inc. (The) Common Stock,1,Buy
2687,GEF,Greif Inc. Class A Common Stock,1,Buy
2688,GEL,Genesis Energy L.P. Common Units,1,Buy
2689,GES,Guess? Inc. Common Stock,1,Buy
2690,GFI,Gold Fields Limited American Depositary Shares,1,Buy
2691,GGG,Graco Inc. Common Stock,1,Buy
2692,GHLD,Guild Holdings Company Class A Common Stock,1,Buy
2693,GIS,General Mills Inc. Common Stock,1,Buy
2694,GLP,Global Partners LP Common Units representing Limited Partner Interests,1,Buy
2695,GM,General Motors Company Common Stock,1,Buy
2696,GMRE,Global Medical REIT Inc. Common Stock,1,Buy
2697,GMS,GMS Inc. Common Stock,1,Buy
2698,GNL,Global Net Lease Inc. Common Stock,1,Buy
2699,GNRC,Generac Holdlings Inc. Common Stock,1,Buy
2700,GNTY,Guaranty Bancshares Inc. Common Stock,1,Buy
2701,GOLF,Acushnet Holdings Corp. Common Stock,1,Buy
2702,GOOS,Canada Goose Holdings Inc. Subordinate Voting Shares,1,Buy
2703,GPC,Genuine Parts Company Common Stock,1,Buy
2704,GPMT,Granite Point Mortgage Trust Inc. Common Stock,1,Buy
2705,GSK,GSK plc American Depositary Shares (Each representing two Ordinary Shares),1,Buy
2706,GTN,Gray Television Inc. Common Stock,1,Buy
2707,GTY,Getty Realty Corporation Common Stock,1,Buy
2708,GWW,W.W. Grainger Inc. Common Stock,1,Buy
2709,H,Hyatt Hotels Corporation Class A Common Stock,1,Buy
2710,HAYW,Hayward Holdings Inc. Common Stock,1,Buy
2711,HCC,Warrior Met Coal Inc. Common Stock,1,Buy
2712,HES,Hess Corporation Common Stock,1,Buy
2713,HESM,Hess Midstream LP Class A Share,1,Buy
2714,HGV,Hilton Grand Vacations Inc. Common Stock ,1,Buy
2715,HIG,Hartford Financial Services Group Inc. (The) Common Stock,1,Buy
2716,HII,Huntington Ingalls Industries Inc. Common Stock,1,Buy
2717,HIMS,Hims & Hers Health Inc. Class A Common Stock,1,Buy
2718,HIPO,Hippo Holdings Inc. Common Stock,1,Buy
2719,HIW,Highwoods Properties Inc. Common Stock,1,Buy
2720,HLF,Herbalife Ltd. Common Shares,1,Buy
2721,HLT,Hilton Worldwide Holdings Inc. Common Stock ,1,Buy
2722,HMC,Honda Motor Company Ltd. Common Stock,1,Buy
2723,HMN,Horace Mann Educators Corporation Common Stock,1,Buy
2724,HOG,Harley-Davidson Inc. Common Stock,1,Buy
2725,HOMB,Home BancShares Inc. Common Stock,1,Buy
2726,HP,Helmerich & Payne Inc. Common Stock,1,Buy
2727,HPE,Hewlett Packard Enterprise Company Common Stock,1,Buy
2728,HPP,Hudson Pacific Properties Inc. Common Stock,1,Buy
2729,HPQ,HP Inc. Common Stock,1,Buy
2730,HR,Healthcare Realty Trust Incorporated Common Stock,1,Buy
2731,HRB,H&R Block Inc. Common Stock,1,Buy
2732,HRI,Herc Holdings Inc. Common Stock ,1,Buy
2733,HSBC,HSBC Holdings plc. Common Stock,1,Buy
2734,HSY,The Hershey Company Common Stock,1,Buy
2735,HUBB,Hubbell Inc Common Stock,1,Buy
2736,HUM,Humana Inc. Common Stock,1,Buy
2737,HUN,Huntsman Corporation Common Stock,1,Buy
2738,HXL,Hexcel Corporation Common Stock,1,Buy
2739,HY,Hyster-Yale Inc. Class A common stock,1,Buy
2740,IAG,Iamgold Corporation Ordinary Shares,1,Buy
2741,IBM,International Business Machines Corporation Common Stock,1,Buy
2742,IBP,Installed Building Products Inc. Common Stock,1,Buy
2743,IFF,International Flavors & Fragrances Inc. Common Stock,1,Buy
2744,IIPR,Innovative Industrial Properties Inc. Common Stock,1,Buy
2745,ING,ING Group N.V. Common Stock,1,Buy
2746,INN,Summit Hotel Properties Inc. Common Stock,1,Buy
2747,INVH,Invitation Homes Inc. Common Stock,1,Buy
2748,IONQ,IonQ Inc. Common Stock,1,Buy
2749,IT,Gartner Inc. Common Stock,1,Buy
2750,IVR,INVESCO MORTGAGE CAPITAL INC Common Stock,1,Buy
2751,JBT,John Bean Technologies Corporation Common Stock,1,Buy
2752,JHX,James Hardie Industries plc American Depositary Shares (Ireland),1,Buy
2753,JMIA,Jumia Technologies AG American Depositary Shares each representing two Ordinary Shares,1,Buy
2754,JNJ,Johnson & Johnson Common Stock,1,Buy
2755,JNPR,Juniper Networks Inc. Common Stock,1,Buy
2756,JOBY,Joby Aviation Inc. Common Stock,1,Buy
2757,JXN,Jackson Financial Inc. Class A Common Stock ,1,Buy
2758,K,Kellanova Common Stock,1,Buy
2759,KAI,Kadant Inc Common Stock,1,Buy
2760,KAR,OPENLANE Inc. Common Stock,1,Buy
2761,KBDC,Kayne Anderson BDC Inc. Common Stock,1,Buy
2762,KFRC,Kforce Inc. Common Stock,1,Buy
2763,KIM,Kimco Realty Corporation (HC) Common Stock,1,Buy
2764,KMB,Kimberly-Clark Corporation Common Stock,1,Buy
2765,KMI,Kinder Morgan Inc. Common Stock,1,Buy
2766,KMX,CarMax Inc,1,Buy
2767,KNSL,Kinsale Capital Group Inc. Common Stock,1,Buy
2768,KNTK,Kinetik Holdings Inc. Class A Common Stock,1,Buy
2769,KORE,KORE Group Holdings Inc. Common Stock,1,Buy
2770,KRC,Kilroy Realty Corporation Common Stock,1,Buy
2771,KVUE,Kenvue Inc. Common Stock,1,Buy
2772,L,Loews Corporation Common Stock,1,Buy
2773,LAZ,Lazard Inc. Common Stock,1,Buy
2774,LBRT,Liberty Energy Inc. Class A common stock,1,Buy
2775,LCII,LCI Industries,1,Buy
2776,LEN,Lennar Corporation Class A Common Stock,1,Buy
2777,LEVI,Levi Strauss & Co Class A Common Stock,1,Buy
2778,LFT,Lument Finance Trust Inc. Common Stock,1,Buy
2779,LHX,L3Harris Technologies Inc. Common Stock,1,Buy
2780,LICY,Li-Cycle Holdings Corp. Common Shares,1,Buy
2781,LII,Lennox International Inc. Common Stock,1,Buy
2782,LMT,Lockheed Martin Corporation Common Stock,1,Buy
2783,LNN,Lindsay Corporation Common Stock,1,Buy
2784,LOB,Live Oak Bancshares Inc. Common Stock,1,Buy
2785,LPX,Louisiana-Pacific Corporation Common Stock,1,Buy
2786,LSPD,Lightspeed Commerce Inc. Subordinate Voting Shares,1,Buy
2787,LU,Lufax Holding Ltd American Depositary Shares each representing two (2) Ordinary Shares,1,Buy
2788,LUV,Southwest Airlines Company Common Stock,1,Buy
2789,LXP,LXP Industrial Trust Common Stock (Maryland REIT),1,Buy
2790,LXU,LSB Industries Inc. Common Stock,1,Buy
2791,LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),1,Buy
2792,LYG,Lloyds Banking Group Plc American Depositary Shares,1,Buy
2793,M,Macy's Inc Common Stock,1,Buy
2794,MAA,Mid-America Apartment Communities Inc. Common Stock,1,Buy
2795,MAIN,Main Street Capital Corporation Common Stock,1,Buy
2796,MAN,ManpowerGroup Common Stock,1,Buy
2797,MANU,Manchester United Ltd. Class A Ordinary Shares,1,Buy
2798,MAS,Masco Corporation Common Stock,1,Buy
2799,MBI,MBIA Inc. Common Stock,1,Buy
2800,MCO,Moody's Corporation Common Stock,1,Buy
2801,MCY,Mercury General Corporation Common Stock,1,Buy
2802,MD,Pediatrix Medical Group Inc. Common Stock,1,Buy
2803,MDT,Medtronic plc. Ordinary Shares,1,Buy
2804,MFA,MFA Financial Inc.,1,Buy
2805,MG,Mistras Group Inc Common Stock,1,Buy
2806,MGA,Magna International Inc. Common Stock,1,Buy
2807,MGY,Magnolia Oil & Gas Corporation Class A Common Stock,1,Buy
2808,MHK,Mohawk Industries Inc. Common Stock,1,Buy
2809,MHO,M/I Homes Inc. Common Stock,1,Buy
2810,MKC,McCormick & Company Incorporated Common Stock,1,Buy
2811,MKL,Markel Group Inc. Common Stock,1,Buy
2812,MLNK,MeridianLink Inc. Common Stock,1,Buy
2813,MMC,Marsh & McLennan Companies Inc. Common Stock,1,Buy
2814,MMM,3M Company Common Stock,1,Buy
2815,MNSO,MINISO Group Holding Limited American Depositary Shares each representing four Ordinary Shares,1,Buy
2816,MO,Altria Group Inc.,1,Buy
2817,MODG,Topgolf Callaway Brands Corp. Common Stock,1,Buy
2818,MOH,Molina Healthcare Inc Common Stock,1,Buy
2819,MOS,Mosaic Company (The) Common Stock,1,Buy
2820,MRO,Marathon Oil Corporation Common Stock,1,Buy
2821,MS,Morgan Stanley Common Stock,1,Buy
2822,MSA,MSA Safety Incorporated Common Stock,1,Buy
2823,MSCI,MSCI Inc. Common Stock,1,Buy
2824,MSDL,Morgan Stanley Direct Lending Fund Common Stock,1,Buy
2825,MSM,MSC Industrial Direct Company Inc. Common Stock,1,Buy
2826,MTG,MGIC Investment Corporation Common Stock,1,Buy
2827,MTH,Meritage Homes Corporation Common Stock,1,Buy
2828,MTN,Vail Resorts Inc. Common Stock,1,Buy
2829,MUR,Murphy Oil Corporation Common Stock,1,Buy
2830,MUSA,Murphy USA Inc. Common Stock,1,Buy
2831,MWA,MUELLER WATER PRODUCTS Common Stock,1,Buy
2832,MX,Magnachip Semiconductor Corporation Common Stock,1,Buy
2833,NABL,N-able Inc. Common Stock,1,Buy
2834,NAPA,The Duckhorn Portfolio Inc. Common Stock,1,Buy
2835,NAT,Nordic American Tankers Limited Common Stock,1,Buy
2836,NATL,NCR Atleos Corporation Common Stock,1,Buy
2837,NBHC,National Bank Holdings Corporation Common Stock,1,Buy
2838,NCDL,Nuveen Churchill Direct Lending Corp. Common Stock,1,Buy
2839,NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,1,Buy
2840,NEE,NextEra Energy Inc. Common Stock,1,Buy
2841,NET,Cloudflare Inc. Class A Common Stock,1,Buy
2842,NFG,National Fuel Gas Company Common Stock,1,Buy
2843,NHI,National Health Investors Inc. Common Stock,1,Buy
2844,NIC,Nicolet Bankshares Inc. Common Stock,1,Buy
2845,NIO,NIO Inc. American depositary shares each  representing one Class A ordinary share,1,Buy
2846,NJR,NewJersey Resources Corporation Common Stock,1,Buy
2847,NKE,Nike Inc. Common Stock,1,Buy
2848,NLOP,Net Lease Office Properties Common Shares of Beneficial Interest,1,Buy
2849,NNN,NNN REIT Inc. Common Stock,1,Buy
2850,NOC,Northrop Grumman Corporation Common Stock,1,Buy
2851,NOK,Nokia Corporation Sponsored American Depositary Shares,1,Buy
2852,NOV,NOV Inc. Common Stock,1,Buy
2853,NPWR,NET Power Inc. Class A Common Stock,1,Buy
2854,NRDY,Nerdy Inc. Class A Common Stock,1,Buy
2855,NRG,NRG Energy Inc. Common Stock,1,Buy
2856,NRGV,Energy Vault Holdings Inc. Common Stock,1,Buy
2857,NSP,Insperity Inc. Common Stock,1,Buy
2858,NTR,Nutrien Ltd. Common Shares,1,Buy
2859,NVR,NVR Inc. Common Stock,1,Buy
2860,NVST,Envista Holdings Corporation Common Stock,1,Buy
2861,NWN,Northwest Natural Holding Company Common Stock,1,Buy
2862,NXRT,NexPoint Residential Trust Inc. Common Stock,1,Buy
2863,NYCB,New York Community Bancorp Inc. Common Stock,1,Buy
2864,O,Realty Income Corporation Common Stock,1,Buy
2865,OBDC,Blue Owl Capital Corporation Common Stock,1,Buy
2866,OC,Owens Corning Inc Common Stock New,1,Buy
2867,OEC,Orion S.A. Common Shares,1,Buy
2868,OGE,OGE Energy Corp Common Stock,1,Buy
2869,OGN,Organon & Co. Common Stock ,1,Buy
2870,OGS,ONE Gas Inc. Common Stock,1,Buy
2871,OHI,Omega Healthcare Investors Inc. Common Stock,1,Buy
2872,OI,O-I Glass Inc. Common Stock,1,Buy
2873,OII,Oceaneering International Inc. Common Stock,1,Buy
2874,OIS,Oil States International Inc. Common Stock,1,Buy
2875,OKLO,Oklo Inc. Class A common stock,1,Buy
2876,OLN,Olin Corporation Common Stock,1,Buy
2877,OLO,Olo Inc. Class A Common Stock,1,Buy
2878,OLP,One Liberty Properties Inc. Common Stock,1,Buy
2879,OMI,Owens & Minor Inc. Common Stock,1,Buy
2880,OPAD,Offerpad Solutions Inc. Class A Common Stock,1,Buy
2881,ORA,Ormat Technologies Inc. Common Stock,1,Buy
2882,ORC,Orchid Island Capital Inc. Common Stock,1,Buy
2883,ORI,Old Republic International Corporation Common Stock,1,Buy
2884,OSK,Oshkosh Corporation (Holding Company)Common Stock,1,Buy
2885,OTIS,Otis Worldwide Corporation Common Stock ,1,Buy
2886,OUT,OUTFRONT Media Inc. Common Stock,1,Buy
2887,OXY,Occidental Petroleum Corporation Common Stock,1,Buy
2888,PAC,Grupo Aeroportuario Del Pacifico S.A. B. de C.V. Grupo Aeroportuario Del Pacifico S.A. de C.V. (each representing 10 Series B shares),1,Buy
2889,PACK,Ranpak Holdings Corp Class A Common Stock,1,Buy
2890,PAG,Penske Automotive Group Inc. Common Stock,1,Buy
2891,PARR,Par Pacific Holdings Inc.  Common Stock,1,Buy
2892,PATH,UiPath Inc. Class A Common Stock,1,Buy
2893,PAY,Paymentus Holdings Inc. Class A Common Stock,1,Buy
2894,PAYC,Paycom Software Inc. Common Stock,1,Buy
